product_name,planned_qty,actual_qty,planned_cost,actual_cost,planned_date,actual_date,status
Item SKU Industrial 482,9,9,70.11,70.11,2024-07-14,2024-07-14,completed
Item SKU Industrial 309,13,13,1097.59,1097.59,2024-11-20,2024-11-20,completed
Item SKU Industrial 167,28,28,2703.4,2703.4,2024-03-03,2024-03-03,completed
Item SKU Industrial 254,45,45,441.9,441.9,2025-11-30,2025-11-30,completed
Item SKU Industrial 23,24,24,1048.32,1048.32,2024-06-20,2024-06-22,completed_late
Item SKU Industrial 276,24,24,352.8,352.8,2024-12-30,2024-12-30,completed
Item SKU Industrial 119,13,13,311.35,311.35,2026-03-21,2026-03-21,completed
Item SKU Industrial 4,37,37,5696.15,6550.57,2026-03-05,2026-03-05,completed
Item SKU Industrial 385,6,6,833.88,833.88,2024-02-11,2024-02-11,completed
Item SKU Industrial 223,5,5,110.5,110.5,2026-03-16,2026-03-16,completed
Item SKU Industrial 164,2,2,117.22,117.22,2026-03-26,2026-03-26,completed
Item SKU Industrial 337,17,17,1435.48,1435.48,2026-05-09,2026-05-11,completed_late
Item SKU Industrial 296,53,53,1066.89,1066.89,2025-07-08,2025-07-08,completed
Item SKU Industrial 245,7,7,757.96,757.96,2024-07-28,2024-08-05,completed_late
Item SKU Industrial 437,28,28,3703.84,3703.84,2025-05-23,2025-05-23,completed
Item SKU Industrial 433,25,25,4739.75,4739.75,2025-10-04,2025-10-04,completed
Item SKU Industrial 308,14,14,285.32,285.32,2024-08-25,2024-08-25,completed
Item SKU Industrial 127,53,53,3300.84,3300.84,2025-09-21,2025-09-21,completed
Item SKU Industrial 66,33,33,412.83,474.75,2025-08-08,2025-08-10,completed_late
Item SKU Industrial 444,18,18,205.92,205.92,2026-02-20,2026-02-20,completed
Item SKU Industrial 411,29,29,6353.03,6353.03,2025-04-12,2025-04-12,completed
Item SKU Industrial 385,14,14,1945.72,1945.72,2025-08-22,2025-08-22,completed
Item SKU Industrial 360,24,24,1041.6,1041.6,2026-04-13,2026-04-13,completed
Item SKU Industrial 15,17,17,2052.92,2052.92,2026-04-24,2026-04-24,completed
Item SKU Industrial 27,45,45,9941.4,9941.4,2024-09-13,2024-09-13,completed
Item SKU Industrial 494,33,33,4687.32,4687.32,2024-12-30,2025-01-01,completed_late
Item SKU Industrial 477,24,24,2903.28,2903.28,2024-02-11,2024-02-11,completed
Item SKU Industrial 190,30,30,1381.8,1381.8,2024-11-18,2024-11-18,completed
Item SKU Industrial 372,46,46,2071.84,2071.84,2025-09-05,2025-09-05,completed
Item SKU Industrial 75,30,30,367.5,422.62,2025-09-01,2025-09-01,completed
Item SKU Industrial 152,6,6,257.34,257.34,2025-08-10,2025-08-10,completed
Item SKU Industrial 127,51,51,3176.28,3176.28,2026-03-26,2026-03-26,completed
Item SKU Industrial 312,31,31,2315.39,2315.39,2026-01-08,2026-01-10,completed_late
Item SKU Industrial 407,6,6,426.42,426.42,2026-01-22,2026-01-22,completed
Item SKU Industrial 464,50,50,4025.0,4025.0,2024-08-02,2024-08-02,completed
Item SKU Industrial 322,38,38,1110.36,1110.36,2026-01-24,2026-01-24,completed
Item SKU Industrial 482,52,52,405.08,405.08,2024-12-08,2024-12-08,completed
Item SKU Industrial 118,14,14,385.7,385.7,2024-09-21,2024-09-21,completed
Item SKU Industrial 42,29,29,917.27,917.27,2026-03-02,2026-03-02,completed
Item SKU Industrial 300,49,49,2191.77,2191.77,2025-02-27,2025-03-01,completed_late
Item SKU Industrial 355,7,7,135.45,155.77,2025-01-10,2025-01-10,completed
Item SKU Industrial 280,44,44,2537.92,2537.92,2026-04-23,2026-04-23,completed
Item SKU Industrial 420,1,1,7.19,7.19,2024-02-22,2024-03-01,completed_late
Item SKU Industrial 228,35,35,781.55,781.55,2024-01-29,2024-01-29,completed
Item SKU Industrial 374,50,50,8660.0,8660.0,2024-04-01,2024-04-01,completed
Item SKU Industrial 467,45,45,3874.05,3874.05,2025-03-07,2025-03-07,completed
Item SKU Industrial 454,2,2,253.12,253.12,2025-05-09,2025-05-11,completed_late
Item SKU Industrial 373,15,15,1008.0,1008.0,2025-12-29,2025-12-29,completed
Item SKU Industrial 266,18,18,149.22,149.22,2026-05-09,2026-05-09,completed
Item SKU Industrial 135,31,31,3414.96,3414.96,2025-09-12,2025-09-12,completed
Item SKU Industrial 92,27,27,863.73,863.73,2025-08-15,2025-08-15,completed
Item SKU Industrial 104,24,24,7734.96,8895.2,2026-02-28,2026-02-28,completed
Item SKU Industrial 484,49,49,3525.55,3525.55,2026-03-03,2026-03-03,completed
Item SKU Industrial 450,41,41,2899.52,2899.52,2024-03-29,2024-03-31,completed_late
Item SKU Industrial 490,8,8,357.44,357.44,2024-12-20,2024-12-20,completed
Item SKU Industrial 355,33,33,638.55,638.55,2025-11-15,2025-11-15,completed
Item SKU Industrial 246,6,6,132.84,132.84,2024-04-03,2024-04-03,completed
Item SKU Industrial 367,17,17,579.7,579.7,2026-04-06,2026-04-06,completed
Item SKU Industrial 448,6,6,222.36,222.36,2024-10-08,2024-10-08,completed
Item SKU Industrial 142,22,22,927.3,927.3,2025-11-24,2025-11-24,completed
Item SKU Industrial 170,1,1,85.59,85.59,2024-12-17,2024-12-19,completed_late
Item SKU Industrial 388,13,13,317.85,317.85,2026-04-05,2026-04-05,completed
Item SKU Industrial 15,19,19,2294.44,2638.61,2025-11-30,2025-11-30,completed
Item SKU Industrial 406,46,46,4568.72,4568.72,2025-02-08,2025-02-08,completed
Item SKU Industrial 296,30,30,603.9,603.9,2026-04-04,2026-04-04,completed
Item SKU Industrial 395,31,31,4590.17,4590.17,2025-11-16,2025-11-16,completed
Item SKU Industrial 18,47,47,2049.2,2049.2,2025-12-04,2025-12-04,completed
Item SKU Industrial 29,33,33,4629.24,4629.24,2025-11-29,2025-12-01,completed_late
Item SKU Industrial 212,2,2,26.32,26.32,2025-12-29,2025-12-29,completed
Item SKU Industrial 207,26,26,9321.52,9321.52,2026-01-11,2026-01-11,completed
Item SKU Industrial 71,23,23,5361.07,5361.07,2025-02-14,2025-02-14,completed
Item SKU Industrial 256,5,5,632.65,632.65,2024-05-23,2024-05-31,completed_late
Item SKU Industrial 420,24,24,172.56,172.56,2025-11-07,2025-11-07,completed
Item SKU Industrial 357,51,51,8698.56,10003.34,2026-01-14,2026-01-14,completed
Item SKU Industrial 61,1,1,109.52,109.52,2026-04-23,2026-04-25,completed_late
Item SKU Industrial 296,40,40,805.2,805.2,2025-04-06,2025-04-06,completed
Item SKU Industrial 451,42,42,7970.34,7970.34,2025-06-15,2025-06-15,completed
Item SKU Industrial 325,44,44,2791.36,2791.36,2024-12-13,2024-12-13,completed
Item SKU Industrial 421,26,26,5271.24,5271.24,2026-04-25,2026-04-25,completed
Item SKU Industrial 285,9,9,755.28,755.28,2024-09-08,2024-09-08,completed
Item SKU Industrial 498,23,23,2196.96,2196.96,2024-04-29,2024-04-29,completed
Item SKU Industrial 444,38,38,434.72,434.72,2025-03-01,2025-03-03,completed_late
Item SKU Industrial 139,49,49,7966.91,7966.91,2026-03-30,2026-03-30,completed
Item SKU Industrial 57,45,45,6024.15,6024.15,2026-03-20,2026-03-20,completed
Item SKU Industrial 167,19,19,1834.45,2109.62,2026-05-11,2026-05-11,completed
Item SKU Industrial 232,4,4,101.36,101.36,2024-07-20,2024-07-20,completed
Item SKU Industrial 409,28,28,1205.68,1205.68,2025-11-16,2025-11-16,completed
Item SKU Industrial 2,11,11,1528.45,1528.45,2025-12-21,2025-12-21,completed
Item SKU Industrial 198,45,45,2374.65,2374.65,2026-01-17,2026-01-19,completed_late
Item SKU Industrial 192,27,27,1380.51,1380.51,2024-12-30,2024-12-30,completed
Item SKU Industrial 98,51,51,429.42,429.42,2025-10-16,2025-10-16,completed
Item SKU Industrial 51,22,22,1624.04,1624.04,2025-09-22,2025-09-22,completed
Item SKU Industrial 302,45,45,746.55,746.55,2024-07-24,2024-07-24,completed
Item SKU Industrial 474,26,26,1582.36,1582.36,2025-02-08,2025-02-08,completed
Item SKU Industrial 30,8,8,350.4,350.4,2024-09-13,2024-09-13,completed
Item SKU Industrial 234,14,14,931.42,1071.13,2026-03-27,2026-03-29,completed_late
Item SKU Industrial 319,37,37,957.93,957.93,2025-11-15,2025-11-15,completed
Item SKU Industrial 66,20,20,250.2,250.2,2025-01-18,2025-01-18,completed
Item SKU Industrial 499,4,4,195.36,195.36,2025-02-13,2025-02-13,completed
Item SKU Industrial 283,42,42,1745.1,1745.1,2025-10-09,2025-10-09,completed
Item SKU Industrial 423,3,3,220.92,220.92,2026-03-13,2026-03-21,completed_late
Item SKU Industrial 287,44,44,16026.56,16026.56,2025-03-16,2025-03-16,completed
Item SKU Industrial 356,49,49,945.21,945.21,2024-01-12,2024-01-14,completed_late
Item SKU Industrial 43,49,49,2178.05,2178.05,2026-01-08,2026-01-08,completed
Item SKU Industrial 288,37,37,2615.53,2615.53,2024-02-17,2024-02-17,completed
Item SKU Industrial 221,37,37,2281.79,2281.79,2026-03-14,2026-03-14,completed
Item SKU Industrial 364,11,11,639.54,735.47,2025-12-01,2025-12-01,completed
Item SKU Industrial 68,18,18,697.5,697.5,2025-01-24,2025-01-24,completed
Item SKU Industrial 86,17,17,294.95,294.95,2024-09-28,2024-09-28,completed
Item SKU Industrial 459,51,51,927.18,927.18,2025-04-07,2025-04-09,completed_late
Item SKU Industrial 302,15,15,248.85,248.85,2024-11-18,2024-11-18,completed
Item SKU Industrial 324,27,27,540.27,540.27,2025-01-11,2025-01-11,completed
Item SKU Industrial 442,19,19,1713.04,1713.04,2025-02-05,2025-02-05,completed
Item SKU Industrial 276,37,37,543.9,543.9,2026-01-24,2026-01-24,completed
Item SKU Industrial 375,30,30,3033.6,3033.6,2024-11-15,2024-11-15,completed
Item SKU Industrial 427,46,46,1008.78,1008.78,2024-05-27,2024-05-27,completed
Item SKU Industrial 471,5,5,279.85,279.85,2026-01-30,2026-02-01,completed_late
Item SKU Industrial 390,27,27,202.23,232.56,2024-07-27,2024-07-27,completed
Item SKU Industrial 440,50,50,8985.5,8985.5,2025-12-23,2025-12-23,completed
Item SKU Industrial 500,5,5,34.85,34.85,2026-03-30,2026-03-30,completed
Item SKU Industrial 77,22,22,1556.94,1556.94,2025-04-26,2025-04-26,completed
Item SKU Industrial 292,2,2,59.54,59.54,2026-03-21,2026-03-21,completed
Item SKU Industrial 309,29,29,2448.47,2448.47,2024-12-26,2024-12-26,completed
Item SKU Industrial 266,24,24,198.96,198.96,2026-02-15,2026-02-17,completed_late
Item SKU Industrial 465,33,33,3045.9,3045.9,2024-10-10,2024-10-10,completed
Item SKU Industrial 226,22,22,436.92,436.92,2025-03-09,2025-03-09,completed
Item SKU Industrial 17,7,7,285.18,285.18,2025-10-17,2025-10-17,completed
Item SKU Industrial 29,13,13,1823.64,1823.64,2024-07-29,2024-07-29,completed
Item SKU Industrial 372,6,6,270.24,310.78,2025-08-08,2025-08-08,completed
Item SKU Industrial 174,19,19,1088.32,1088.32,2026-05-22,2026-05-30,completed_late
Item SKU Industrial 160,51,51,6644.28,6644.28,2025-12-01,2025-12-03,completed_late
Item SKU Industrial 351,3,3,426.63,426.63,2025-08-11,2025-08-11,completed
Item SKU Industrial 94,19,19,519.08,519.08,2025-04-18,2025-04-18,completed
Item SKU Industrial 103,50,50,3258.0,3258.0,2026-03-28,2026-03-28,completed
Item SKU Industrial 122,8,8,703.36,703.36,2025-09-21,2025-09-21,completed
Item SKU Industrial 70,49,49,7435.75,7435.75,2026-02-05,2026-02-05,completed
Item SKU Industrial 220,3,3,535.83,535.83,2025-07-02,2025-07-02,completed
Item SKU Industrial 471,1,1,55.97,55.97,2025-09-18,2025-09-20,completed_late
Item SKU Industrial 417,20,20,1369.0,1369.0,2026-03-25,2026-03-25,completed
Item SKU Industrial 125,2,2,743.6,855.14,2025-05-18,2025-05-18,completed
Item SKU Industrial 247,7,7,167.44,167.44,2026-01-02,2026-01-02,completed
Item SKU Industrial 424,2,2,193.74,193.74,2026-01-01,2026-01-01,completed
Item SKU Industrial 212,37,37,486.92,486.92,2026-05-10,2026-05-10,completed
Item SKU Industrial 476,45,45,478.35,478.35,2025-12-04,2025-12-04,completed
Item SKU Industrial 481,20,20,536.6,536.6,2024-03-07,2024-03-09,completed_late
Item SKU Industrial 442,11,11,991.76,991.76,2025-08-09,2025-08-09,completed
Item SKU Industrial 392,18,18,2136.78,2136.78,2025-11-29,2025-11-29,completed
Item SKU Industrial 338,23,23,1383.45,1383.45,2024-11-14,2024-11-14,completed
Item SKU Industrial 258,52,52,3214.64,3214.64,2025-08-27,2025-08-27,completed
Item SKU Industrial 460,27,27,1858.41,1858.41,2026-03-26,2026-03-26,completed
Item SKU Industrial 192,14,14,715.82,823.19,2026-02-01,2026-02-01,completed
Item SKU Industrial 389,52,52,5278.52,5278.52,2025-10-05,2025-10-07,completed_late
Item SKU Industrial 349,2,2,241.88,241.88,2025-06-06,2025-06-06,completed
Item SKU Industrial 339,18,18,855.18,855.18,2025-01-27,2025-01-27,completed
Item SKU Industrial 407,49,49,3482.43,3482.43,2025-09-04,2025-09-04,completed
Item SKU Industrial 407,14,14,994.98,994.98,2025-12-05,2025-12-05,completed
Item SKU Industrial 15,41,41,4951.16,4951.16,2024-04-15,2024-04-15,completed
Item SKU Industrial 376,23,23,299.23,299.23,2026-01-18,2026-01-18,completed
Item SKU Industrial 483,34,34,1715.3,1715.3,2024-05-30,2024-06-07,completed_late
Item SKU Industrial 43,33,33,1466.85,1466.85,2026-03-29,2026-03-29,completed
Item SKU Industrial 299,13,13,886.73,886.73,2025-11-22,2025-11-22,completed
Item SKU Industrial 378,28,28,2674.28,3075.42,2026-04-12,2026-04-12,completed
Item SKU Industrial 232,2,2,50.68,50.68,2024-05-23,2024-05-23,completed
Item SKU Industrial 429,51,51,3928.02,3928.02,2025-12-19,2025-12-19,completed
Item SKU Industrial 253,15,15,1740.6,1740.6,2025-07-19,2025-07-19,completed
Item SKU Industrial 363,20,20,3051.2,3051.2,2025-12-13,2025-12-15,completed_late
Item SKU Industrial 136,51,51,4416.09,4416.09,2025-09-22,2025-09-22,completed
Item SKU Industrial 234,2,2,133.06,133.06,2025-06-19,2025-06-19,completed
Item SKU Industrial 12,49,49,1739.99,1739.99,2026-03-09,2026-03-09,completed
Item SKU Industrial 461,28,28,1288.0,1288.0,2025-08-18,2025-08-18,completed
Item SKU Industrial 119,28,28,670.6,670.6,2024-12-15,2024-12-15,completed
Item SKU Industrial 27,47,47,10383.24,10383.24,2026-04-17,2026-04-17,completed
Item SKU Industrial 428,44,44,3761.56,4325.79,2026-01-23,2026-01-25,completed_late
Item SKU Industrial 479,13,13,2224.3,2224.3,2024-09-23,2024-09-23,completed
Item SKU Industrial 50,13,13,137.67,137.67,2025-04-20,2025-04-20,completed
Item SKU Industrial 361,31,31,4706.42,4706.42,2025-08-11,2025-08-11,completed
Item SKU Industrial 151,40,40,2715.2,2715.2,2025-08-28,2025-08-28,completed
Item SKU Industrial 173,6,6,504.66,504.66,2024-08-11,2024-08-11,completed
Item SKU Industrial 258,4,4,247.28,247.28,2025-04-07,2025-04-07,completed
Item SKU Industrial 361,13,13,1973.66,1973.66,2025-02-05,2025-02-07,completed_late
Item SKU Industrial 479,3,3,513.3,513.3,2026-02-10,2026-02-10,completed
Item SKU Industrial 438,12,12,217.68,217.68,2025-07-19,2025-07-19,completed
Item SKU Industrial 70,45,45,6828.75,6828.75,2025-04-04,2025-04-04,completed
Item SKU Industrial 261,36,36,1742.04,2003.35,2024-07-20,2024-07-20,completed
Item SKU Industrial 3,15,15,110.25,110.25,2025-04-12,2025-04-12,completed
Item SKU Industrial 110,45,45,3395.25,3395.25,2024-06-28,2024-06-28,completed
Item SKU Industrial 68,8,8,310.0,310.0,2025-05-04,2025-05-06,completed_late
Item SKU Industrial 126,11,11,1104.4,1104.4,2025-02-09,2025-02-17,completed_late
Item SKU Industrial 321,40,40,2797.6,2797.6,2024-03-21,2024-03-21,completed
Item SKU Industrial 324,44,44,880.44,880.44,2026-04-05,2026-04-05,completed
Item SKU Industrial 474,8,8,486.88,486.88,2025-04-10,2025-04-10,completed
Item SKU Industrial 411,13,13,2847.91,2847.91,2024-03-21,2024-03-21,completed
Item SKU Industrial 186,24,24,2985.6,2985.6,2025-11-10,2025-11-10,completed
Item SKU Industrial 128,30,30,977.4,977.4,2025-08-22,2025-08-24,completed_late
Item SKU Industrial 49,41,41,2680.58,3082.67,2025-08-16,2025-08-16,completed
Item SKU Industrial 184,38,38,4208.88,4208.88,2025-01-12,2025-01-12,completed
Item SKU Industrial 268,16,16,413.44,413.44,2024-11-17,2024-11-17,completed
Item SKU Industrial 293,35,35,772.8,772.8,2025-11-09,2025-11-09,completed
Item SKU Industrial 67,34,34,10252.02,10252.02,2025-11-08,2025-11-08,completed
Item SKU Industrial 296,50,50,1006.5,1006.5,2026-05-21,2026-05-21,completed
Item SKU Industrial 28,47,47,2832.69,2832.69,2024-10-18,2024-10-20,completed_late
Item SKU Industrial 61,25,25,2738.0,2738.0,2026-03-23,2026-03-23,completed
Item SKU Industrial 404,16,16,1698.4,1698.4,2024-12-30,2024-12-30,completed
Item SKU Industrial 203,13,13,2982.2,2982.2,2024-08-31,2024-08-31,completed
Item SKU Industrial 375,38,38,3842.56,3842.56,2025-12-20,2025-12-20,completed
Item SKU Industrial 1,51,51,2230.74,2565.35,2026-01-10,2026-01-10,completed
Item SKU Industrial 496,48,48,2015.52,2015.52,2026-03-29,2026-03-29,completed
Item SKU Industrial 269,38,38,1236.14,1236.14,2026-03-11,2026-03-13,completed_late
Item SKU Industrial 85,38,38,657.4,657.4,2025-02-07,2025-02-07,completed
Item SKU Industrial 234,4,4,266.12,266.12,2024-12-12,2024-12-12,completed
Item SKU Industrial 112,11,11,100.43,100.43,2025-03-15,2025-03-15,completed
Item SKU Industrial 404,20,20,2123.0,2123.0,2025-08-14,2025-08-14,completed
Item SKU Industrial 276,5,5,73.5,73.5,2024-11-04,2024-11-04,completed
Item SKU Industrial 345,6,6,724.8,724.8,2024-06-08,2024-06-08,completed
Item SKU Industrial 218,41,41,1025.82,1025.82,2024-12-14,2024-12-16,completed_late
Item SKU Industrial 164,47,47,2754.67,2754.67,2025-09-01,2025-09-01,completed
Item SKU Industrial 158,52,52,21018.92,24171.76,2026-01-15,2026-01-23,completed_late
Item SKU Industrial 392,16,16,1899.36,1899.36,2026-04-24,2026-04-24,completed
Item SKU Industrial 343,53,53,14640.19,14640.19,2026-03-08,2026-03-08,completed
Item SKU Industrial 139,22,22,3576.98,3576.98,2025-02-22,2025-02-22,completed
Item SKU Industrial 324,12,12,240.12,240.12,2025-02-20,2025-02-20,completed
Item SKU Industrial 464,13,13,1046.5,1046.5,2025-03-06,2025-03-08,completed_late
Item SKU Industrial 241,48,48,11485.44,11485.44,2025-10-05,2025-10-05,completed
Item SKU Industrial 180,24,24,4634.4,4634.4,2026-04-16,2026-04-16,completed
Item SKU Industrial 239,49,49,691.88,691.88,2024-05-09,2024-05-09,completed
Item SKU Industrial 397,42,42,6184.92,6184.92,2024-03-03,2024-03-03,completed
Item SKU Industrial 102,24,24,318.48,318.48,2024-01-29,2024-01-29,completed
Item SKU Industrial 62,42,42,462.0,531.3,2025-05-10,2025-05-10,completed
Item SKU Industrial 441,6,6,457.8,457.8,2026-03-30,2026-04-01,completed_late
Item SKU Industrial 500,31,31,216.07,216.07,2025-06-18,2025-06-18,completed
Item SKU Industrial 71,20,20,4661.8,4661.8,2026-01-31,2026-01-31,completed
Item SKU Industrial 193,48,48,2184.48,2184.48,2025-07-19,2025-07-19,completed
Item SKU Industrial 10,16,16,2144.32,2144.32,2026-04-12,2026-04-12,completed
Item SKU Industrial 310,20,20,4051.6,4051.6,2024-10-18,2024-10-18,completed
Item SKU Industrial 431,38,38,4908.46,4908.46,2025-10-02,2025-10-02,completed
Item SKU Industrial 29,20,20,2805.6,2805.6,2024-05-26,2024-05-28,completed_late
Item SKU Industrial 171,5,5,198.35,198.35,2025-03-27,2025-03-27,completed
Item SKU Industrial 217,30,30,2520.0,2520.0,2025-05-18,2025-05-18,completed
Item SKU Industrial 275,7,7,377.16,433.73,2025-09-11,2025-09-11,completed
Item SKU Industrial 165,9,9,125.46,125.46,2024-10-03,2024-10-03,completed
Item SKU Industrial 318,11,11,738.76,738.76,2024-05-05,2024-05-05,completed
Item SKU Industrial 40,24,24,2199.84,2199.84,2025-04-08,2025-04-08,completed
Item SKU Industrial 343,4,4,1104.92,1104.92,2024-03-23,2024-03-25,completed_late
Item SKU Industrial 39,38,38,2979.2,2979.2,2025-04-18,2025-04-18,completed
Item SKU Industrial 160,17,17,2214.76,2214.76,2024-12-13,2024-12-13,completed
Item SKU Industrial 286,26,26,1037.14,1037.14,2025-11-09,2025-11-17,completed_late
Item SKU Industrial 3,6,6,44.1,44.1,2026-03-22,2026-03-22,completed
Item SKU Industrial 380,8,8,151.92,151.92,2024-08-02,2024-08-02,completed
Item SKU Industrial 165,15,15,209.1,209.1,2025-11-17,2025-11-17,completed
Item SKU Industrial 483,18,18,908.1,1044.32,2024-05-30,2024-06-01,completed_late
Item SKU Industrial 15,29,29,3502.04,3502.04,2025-01-09,2025-01-09,completed
Item SKU Industrial 86,34,34,589.9,589.9,2024-09-02,2024-09-02,completed
Item SKU Industrial 423,28,28,2061.92,2061.92,2025-11-22,2025-11-22,completed
Item SKU Industrial 246,28,28,619.92,619.92,2024-10-10,2024-10-10,completed
Item SKU Industrial 83,23,23,1493.39,1493.39,2025-10-11,2025-10-11,completed
Item SKU Industrial 457,30,30,1613.7,1613.7,2025-03-24,2025-03-24,completed
Item SKU Industrial 52,12,12,709.08,709.08,2026-01-24,2026-01-26,completed_late
Item SKU Industrial 435,12,12,185.4,185.4,2026-01-26,2026-01-26,completed
Item SKU Industrial 346,24,24,4765.2,4765.2,2025-03-06,2025-03-06,completed
