id_pedido,data_emissao,id_cliente,id_produto,quantidade,valor_unitario,total,custo_total_item,status
V005002,2024-11-11,C0147,P0310,27,407.56,11004.12,5469.66,Faturado
V005003,2024-11-11,C0102,P0437,13,283.86,3690.18,1719.64,Faturado
V005004,2024-11-11,C0029,P0396,38,27.59,1048.42,644.86,Faturado
V005005,2024-11-11,C0151,P0276,43,23.64,1016.52,632.1,Faturado
V005006,2024-11-11,C0111,P0338,21,105.68,2219.28,1263.15,Faturado
V005007,2024-11-11,C0160,P0162,27,294.22,7943.94,4206.06,Faturado
V005008,2024-11-11,C0010,P0437,46,283.86,13057.56,6084.88,Faturado
V005009,2024-11-11,C0091,P0192,6,84.7,508.2,306.78,Faturado
V005010,2024-11-11,C0177,P0151,38,104.86,3984.68,2579.44,Faturado
V005011,2024-11-11,C0193,P0365,49,80.97,3967.53,1920.8,Faturado
V005012,2024-11-11,C0231,P0411,11,368.63,4054.93,2409.77,Faturado
V005013,2024-11-11,C0029,P0113,47,59.48,2795.56,1312.24,Faturado
V005014,2024-11-11,C0187,P0273,41,180.49,7400.09,4548.54,Faturado
V005015,2024-11-11,C0045,P0176,17,120.15,2042.55,1303.05,Faturado
V005016,2024-11-11,C0195,P0149,39,286.89,11188.71,6243.12,Faturado
V005017,2024-11-11,C0051,P0178,7,130.41,912.87,440.44,Faturado
V005018,2024-11-11,C0239,P0424,30,188.93,5667.9,2906.1,Faturado
V005019,2024-11-11,C0101,P0382,21,155.17,3258.57,1633.8,Faturado
V005020,2024-11-11,C0223,P0223,1,38.37,38.37,22.1,Faturado
V005021,2024-11-11,C0128,P0259,25,123.93,3098.25,1516.5,Faturado
V005022,2024-11-11,C0011,P0273,32,180.49,5775.68,3550.08,Faturado
V005023,2024-11-11,C0214,P0189,8,12.2,97.6,48.72,Faturado
V005024,2024-11-11,C0082,P0306,5,264.8,1324.0,798.8,Faturado
V005025,2024-11-11,C0128,P0378,30,158.21,4746.3,2865.3,Faturado
V005026,2024-11-11,C0227,P0090,8,501.21,4009.68,2275.92,Faturado
V005027,2024-11-11,C0006,P0343,49,512.98,25136.02,13535.27,Faturado
V005028,2024-11-11,C0067,P0262,19,124.09,2357.71,1139.43,Faturado
V005029,2024-11-11,C0062,P0156,44,261.42,11502.48,5693.16,Faturado
V005030,2024-11-11,C0133,P0200,30,307.47,9224.1,5215.5,Faturado
V005031,2024-11-11,C0137,P0055,15,28.68,430.2,207.75,Faturado
V005032,2024-11-12,C0051,P0077,41,132.6,5436.6,2901.57,Faturado
V005033,2024-11-12,C0046,P0078,9,92.8,835.2,409.86,Faturado
V005034,2024-11-12,C0020,P0101,49,753.52,36922.48,20054.72,Faturado
V005035,2024-11-12,C0096,P0438,7,29.97,209.79,126.98,Faturado
V005036,2024-11-12,C0038,P0432,41,418.55,17160.55,10008.92,Faturado
V005037,2024-11-12,C0189,P0030,1,67.86,67.86,43.8,Faturado
V005038,2024-11-12,C0104,P0039,2,137.8,275.6,156.8,Faturado
V005039,2024-11-12,C0032,P0239,4,22.79,91.16,56.48,Faturado
V005040,2024-11-12,C0154,P0013,14,39.3,550.2,329.98,Faturado
V005041,2024-11-12,C0058,P0122,32,141.44,4526.08,2813.44,Faturado
V005042,2024-11-12,C0167,P0144,36,664.64,23927.04,14508.36,Faturado
V005043,2024-11-12,C0148,P0172,2,28.08,56.16,31.26,Faturado
V005044,2024-11-12,C0082,P0455,40,100.28,4011.2,2302.0,Faturado
V005045,2024-11-12,C0050,P0368,14,216.52,3031.28,1862.28,Faturado
V005046,2024-11-12,C0207,P0247,20,45.23,904.6,478.4,Faturado
V005047,2024-11-12,C0052,P0247,25,45.23,1130.75,598.0,Faturado
V005048,2024-11-12,C0086,P0411,42,368.63,15482.46,9200.94,Faturado
V005049,2024-11-12,C0115,P0045,49,219.38,10749.62,6181.84,Faturado
V005050,2024-11-12,C0150,P0253,8,216.43,1731.44,928.32,Faturado
V005051,2024-11-12,C0053,P0375,28,156.82,4390.96,2831.36,Faturado
V005052,2024-11-12,C0213,P0291,46,34.88,1604.48,887.34,Faturado
V005053,2024-11-12,C0066,P0207,21,597.05,12538.05,7528.92,Faturado
V005054,2024-11-12,C0232,P0412,23,141.34,3250.82,1554.8,Faturado
V005055,2024-11-12,C0117,P0483,32,105.82,3386.24,1614.4,Faturado
V005056,2024-11-12,C0043,P0007,8,188.97,1511.76,898.56,Faturado
V005057,2024-11-12,C0082,P0446,31,253.57,7860.67,3565.0,Faturado
V005058,2024-11-12,C0151,P0242,37,19.45,719.65,339.66,Faturado
V005059,2024-11-12,C0205,P0110,16,141.67,2266.72,1207.2,Faturado
V005060,2024-11-12,C0064,P0114,40,460.6,18424.0,9783.2,Faturado
V005061,2024-11-13,C0145,P0399,42,85.95,3609.9,2254.98,Faturado
V005062,2024-11-13,C0156,P0447,49,10.7,524.3,298.9,Faturado
V005063,2024-11-13,C0178,P0053,4,337.99,1351.96,738.4,Faturado
V005064,2024-11-13,C0090,P0347,15,39.99,599.85,346.8,Faturado
V005065,2024-11-13,C0136,P0081,27,111.78,3018.06,1938.06,Faturado
V005066,2024-11-13,C0162,P0104,8,532.54,4260.32,2578.32,Faturado
V005067,2024-11-13,C0059,P0322,23,61.08,1404.84,672.06,Faturado
V005068,2024-11-13,C0018,P0369,15,114.79,1721.85,775.2,Faturado
V005069,2024-11-13,C0095,P0242,27,19.45,525.15,247.86,Faturado
V005070,2024-11-13,C0187,P0031,31,348.82,10813.42,5300.38,Faturado
V005071,2024-11-13,C0155,P0317,39,93.12,3631.68,1783.86,Faturado
V005072,2024-11-13,C0016,P0192,47,84.7,3980.9,2403.11,Faturado
V005073,2024-11-13,C0250,P0357,8,262.77,2102.16,1364.48,Faturado
V005074,2024-11-13,C0010,P0361,30,324.58,9737.4,4554.6,Faturado
V005075,2024-11-13,C0104,P0233,42,77.95,3273.9,1583.4,Faturado
V005076,2024-11-13,C0076,P0098,18,16.62,299.16,151.56,Faturado
V005077,2024-11-13,C0150,P0034,4,363.69,1454.76,666.64,Faturado
V005078,2024-11-13,C0016,P0243,47,58.63,2755.61,1322.11,Faturado
V005079,2024-11-13,C0012,P0439,43,390.45,16789.35,7964.89,Faturado
V005080,2024-11-13,C0075,P0059,22,25.99,571.78,331.76,Faturado
V005081,2024-11-13,C0212,P0259,3,123.93,371.79,181.98,Faturado
V005082,2024-11-13,C0179,P0017,15,89.81,1347.15,611.1,Faturado
V005083,2024-11-13,C0129,P0078,35,92.8,3248.0,1593.9,Faturado
V005084,2024-11-13,C0027,P0206,47,102.19,4802.93,3115.63,Faturado
V005085,2024-11-13,C0195,P0302,38,27.82,1057.16,630.42,Faturado
V005086,2024-11-13,C0012,P0166,33,472.03,15576.99,8016.36,Faturado
V005087,2024-11-13,C0030,P0291,14,34.88,488.32,270.06,Faturado
V005088,2024-11-13,C0009,P0385,48,243.1,11668.8,6671.04,Faturado
V005089,2024-11-13,C0053,P0112,1,16.98,16.98,9.13,Faturado
V005090,2024-11-13,C0189,P0413,49,86.84,4255.16,2095.24,Faturado
V005091,2024-11-13,C0054,P0388,26,52.85,1374.1,635.7,Faturado
V005092,2024-11-13,C0165,P0317,8,93.12,744.96,365.92,Faturado
V005093,2024-11-13,C0193,P0353,16,247.91,3966.56,1936.0,Faturado
V005094,2024-11-14,C0216,P0154,45,18.7,841.5,387.45,Faturado
V005095,2024-11-14,C0061,P0220,40,350.65,14026.0,7144.4,Faturado
V005096,2024-11-14,C0228,P0140,39,16.94,660.66,347.49,Faturado
V005097,2024-11-14,C0217,P0468,8,39.41,315.28,155.76,Faturado
V005098,2024-11-14,C0228,P0049,18,112.31,2021.58,1176.84,Faturado
V005099,2024-11-14,C0159,P0142,41,80.85,3314.85,1728.15,Faturado
V005100,2024-11-14,C0031,P0046,6,245.23,1471.38,892.68,Faturado
V005101,2024-11-14,C0066,P0163,27,52.62,1420.74,775.71,Faturado
V005102,2024-11-14,C0147,P0285,36,136.87,4927.32,3021.12,Faturado
V005103,2024-11-14,C0053,P0268,15,45.63,684.45,387.6,Faturado
V005104,2024-11-14,C0204,P0116,37,101.23,3745.51,2119.36,Faturado
V005105,2024-11-14,C0202,P0082,5,11.71,58.55,31.2,Faturado
V005106,2024-11-14,C0095,P0044,39,177.45,6920.55,4425.33,Faturado
V005107,2024-11-14,C0237,P0194,9,361.76,3255.84,1983.15,Faturado
V005108,2024-11-14,C0150,P0258,7,117.52,822.64,432.74,Faturado
V005109,2024-11-14,C0023,P0443,41,86.37,3541.17,1790.06,Faturado
V005110,2024-11-14,C0244,P0273,20,180.49,3609.8,2218.8,Faturado
V005111,2024-11-14,C0215,P0394,10,72.8,728.0,362.4,Faturado
V005112,2024-11-14,C0143,P0274,26,243.51,6331.26,3510.78,Faturado
V005113,2024-11-14,C0154,P0278,4,142.59,570.36,277.72,Faturado
V005114,2024-11-14,C0131,P0083,38,104.85,3984.3,2467.34,Faturado
V005115,2024-11-14,C0087,P0058,24,154.44,3706.56,2107.68,Faturado
V005116,2024-11-14,C0148,P0053,14,337.99,4731.86,2584.4,Faturado
V005117,2024-11-14,C0125,P0001,41,67.62,2772.42,1793.34,Faturado
V005118,2024-11-15,C0084,P0411,7,368.63,2580.41,1533.49,Faturado
V005119,2024-11-15,C0041,P0263,25,51.65,1291.25,740.5,Faturado
V005120,2024-11-15,C0215,P0329,3,31.65,94.95,43.02,Faturado
V005121,2024-11-15,C0237,P0363,15,264.41,3966.15,2288.4,Faturado
V005122,2024-11-15,C0210,P0355,29,36.81,1067.49,561.15,Faturado
V005123,2024-11-15,C0113,P0378,29,158.21,4588.09,2769.79,Faturado
V005124,2024-11-15,C0217,P0268,10,45.63,456.3,258.4,Faturado
V005125,2024-11-15,C0065,P0341,32,407.88,13052.16,6770.24,Faturado
V005126,2024-11-15,C0246,P0259,23,123.93,2850.39,1395.18,Faturado
V005127,2024-11-15,C0192,P0335,39,181.62,7083.18,4281.81,Faturado
V005128,2024-11-15,C0079,P0085,9,28.97,260.73,155.7,Faturado
V005129,2024-11-15,C0063,P0010,37,209.24,7741.88,4958.74,Faturado
V005130,2024-11-15,C0226,P0289,40,50.62,2024.8,912.4,Faturado
V005131,2024-11-15,C0176,P0302,14,27.82,389.48,232.26,Faturado
V005132,2024-11-15,C0148,P0059,4,25.99,103.96,60.32,Faturado
V005133,2024-11-15,C0118,P0308,20,38.11,762.2,407.6,Faturado
V005134,2024-11-15,C0037,P0262,28,124.09,3474.52,1679.16,Faturado
V005135,2024-11-15,C0064,P0386,14,34.67,485.38,267.68,Faturado
V005136,2024-11-15,C0219,P0285,44,136.87,6022.28,3692.48,Faturado
V005137,2024-11-15,C0086,P0119,34,41.26,1402.84,814.3,Faturado
V005138,2024-11-15,C0243,P0168,13,48.94,636.22,360.1,Faturado
V005139,2024-11-15,C0133,P0353,31,247.91,7685.21,3751.0,Faturado
V005140,2024-11-15,C0034,P0189,33,12.2,402.6,200.97,Faturado
V005141,2024-11-15,C0039,P0452,39,73.78,2877.42,1416.87,Faturado
V005142,2024-11-15,C0067,P0251,28,79.05,2213.4,1226.68,Faturado
V005143,2024-11-15,C0209,P0324,25,35.15,878.75,500.25,Faturado
V005144,2024-11-15,C0062,P0413,32,86.84,2778.88,1368.32,Faturado
V005145,2024-11-15,C0088,P0229,9,23.93,215.37,120.42,Faturado
V005146,2024-11-15,C0152,P0190,28,74.75,2093.0,1289.68,Faturado
V005147,2024-11-15,C0131,P0316,31,68.66,2128.46,1055.86,Faturado
V005148,2024-11-15,C0109,P0124,17,559.74,9515.58,5401.75,Faturado
V005149,2024-11-16,C0248,P0169,13,177.07,2301.91,1152.84,Faturado
V005150,2024-11-16,C0109,P0335,17,181.62,3087.54,1866.43,Faturado
V005151,2024-11-16,C0209,P0316,15,68.66,1029.9,510.9,Faturado
V005152,2024-11-16,C0071,P0205,36,54.81,1973.16,1229.76,Faturado
V005153,2024-11-16,C0156,P0298,28,22.55,631.4,381.36,Faturado
V005154,2024-11-16,C0102,P0372,15,82.65,1239.75,675.6,Faturado
V005155,2024-11-17,C0151,P0173,43,177.02,7611.86,3616.73,Faturado
V005156,2024-11-17,C0185,P0340,10,74.36,743.6,389.2,Faturado
V005157,2024-11-17,C0178,P0285,41,136.87,5611.67,3440.72,Faturado
V005158,2024-11-17,C0021,P0309,12,175.68,2108.16,1013.16,Faturado
V005159,2024-11-17,C0112,P0157,30,1235.87,37076.1,18019.2,Faturado
V005160,2024-11-18,C0054,P0078,3,92.8,278.4,136.62,Faturado
V005161,2024-11-18,C0161,P0278,39,142.59,5561.01,2707.77,Faturado
V005162,2024-11-18,C0250,P0320,7,28.3,198.1,114.17,Faturado
V005163,2024-11-18,C0233,P0021,36,410.52,14778.72,8943.48,Faturado
V005164,2024-11-18,C0167,P0385,29,243.1,7049.9,4030.42,Faturado
V005165,2024-11-18,C0023,P0497,37,57.36,2122.32,1067.82,Faturado
V005166,2024-11-18,C0171,P0363,49,264.41,12956.09,7475.44,Faturado
V005167,2024-11-18,C0183,P0372,36,82.65,2975.4,1621.44,Faturado
V005168,2024-11-18,C0002,P0380,23,32.5,747.5,436.77,Faturado
V005169,2024-11-18,C0194,P0143,45,259.55,11679.75,6502.05,Faturado
V005170,2024-11-18,C0166,P0036,16,67.7,1083.2,693.6,Faturado
V005171,2024-11-18,C0247,P0303,48,86.09,4132.32,2563.2,Faturado
V005172,2024-11-18,C0243,P0438,31,29.97,929.07,562.34,Faturado
V005173,2024-11-18,C0157,P0214,34,30.55,1038.7,558.28,Faturado
V005174,2024-11-18,C0244,P0032,1,83.95,83.95,49.42,Faturado
V005175,2024-11-18,C0110,P0186,18,192.65,3467.7,2239.2,Faturado
V005176,2024-11-18,C0124,P0174,40,120.19,4807.6,2291.2,Faturado
V005177,2024-11-19,C0036,P0432,14,418.55,5859.7,3417.68,Faturado
V005178,2024-11-19,C0071,P0305,48,310.94,14925.12,9132.96,Faturado
V005179,2024-11-19,C0202,P0209,9,69.79,628.11,318.87,Faturado
V005180,2024-11-19,C0186,P0172,15,28.08,421.2,234.45,Faturado
V005181,2024-11-19,C0239,P0266,37,13.04,482.48,306.73,Faturado
V005182,2024-11-19,C0012,P0020,20,72.51,1450.2,753.0,Faturado
V005183,2024-11-19,C0129,P0070,8,261.34,2090.72,1214.0,Faturado
V005184,2024-11-19,C0116,P0008,32,158.71,5078.72,2952.64,Faturado
V005185,2024-11-19,C0178,P0429,47,149.98,7049.06,3619.94,Faturado
V005186,2024-11-19,C0153,P0034,21,363.69,7637.49,3499.86,Faturado
V005187,2024-11-19,C0208,P0224,41,42.03,1723.23,985.64,Faturado
V005188,2024-11-19,C0133,P0179,19,133.47,2535.93,1236.71,Faturado
V005189,2024-11-19,C0083,P0246,29,40.6,1177.4,642.06,Faturado
V005190,2024-11-19,C0196,P0490,31,86.81,2691.11,1385.08,Faturado
V005191,2024-11-19,C0006,P0260,6,27.0,162.0,88.44,Faturado
V005192,2024-11-19,C0026,P0108,4,100.92,403.68,211.76,Faturado
V005193,2024-11-19,C0113,P0242,43,19.45,836.35,394.74,Faturado
V005194,2024-11-19,C0103,P0423,29,134.91,3912.39,2135.56,Faturado
V005195,2024-11-19,C0120,P0468,42,39.41,1655.22,817.74,Faturado
V005196,2024-11-19,C0183,P0024,3,218.47,655.41,364.95,Faturado
V005197,2024-11-19,C0167,P0216,1,32.42,32.42,20.28,Faturado
V005198,2024-11-19,C0009,P0055,44,28.68,1261.92,609.4,Faturado
V005199,2024-11-19,C0045,P0026,15,26.33,394.95,184.2,Faturado
V005200,2024-11-19,C0244,P0281,47,30.47,1432.09,697.48,Faturado
V005201,2024-11-20,C0063,P0199,27,155.96,4210.92,2456.73,Faturado
V005202,2024-11-20,C0036,P0209,13,69.79,907.27,460.59,Faturado
V005203,2024-11-20,C0091,P0248,36,79.42,2859.12,1600.92,Faturado
V005204,2024-11-20,C0152,P0211,27,51.19,1382.13,801.9,Faturado
V005205,2024-11-20,C0168,P0039,9,137.8,1240.2,705.6,Faturado
V005206,2024-11-20,C0157,P0252,5,103.13,515.65,316.85,Faturado
V005207,2024-11-20,C0053,P0131,22,36.62,805.64,415.8,Faturado
V005208,2024-11-20,C0109,P0414,31,102.99,3192.69,1959.51,Faturado
V005209,2024-11-20,C0150,P0291,3,34.88,104.64,57.87,Faturado
V005210,2024-11-20,C0072,P0250,30,154.45,4633.5,2748.0,Faturado
V005211,2024-11-20,C0015,P0441,21,119.73,2514.33,1602.3,Faturado
V005212,2024-11-20,C0113,P0413,35,86.84,3039.4,1496.6,Faturado
V005213,2024-11-20,C0069,P0434,6,99.9,599.4,327.06,Faturado
V005214,2024-11-20,C0116,P0446,28,253.57,7099.96,3220.0,Faturado
V005215,2024-11-20,C0192,P0052,32,97.38,3116.16,1890.88,Faturado
V005216,2024-11-20,C0004,P0374,42,365.42,15347.64,7274.4,Faturado
V005217,2024-11-20,C0075,P0014,37,218.31,8077.47,3870.57,Faturado
V005218,2024-11-20,C0146,P0419,25,151.8,3795.0,2434.25,Faturado
V005219,2024-11-20,C0042,P0156,32,261.42,8365.44,4140.48,Faturado
V005220,2024-11-20,C0241,P0442,35,144.21,5047.35,3155.6,Faturado
V005221,2024-11-20,C0030,P0030,22,67.86,1492.92,963.6,Faturado
V005222,2024-11-20,C0143,P0090,24,501.21,12029.04,6827.76,Faturado
V005223,2024-11-20,C0070,P0391,39,136.56,5325.84,2760.42,Faturado
V005224,2024-11-20,C0183,P0167,30,149.78,4493.4,2896.5,Faturado
V005225,2024-11-20,C0181,P0351,32,286.61,9171.52,4550.72,Faturado
V005226,2024-11-20,C0016,P0069,31,79.46,2463.26,1118.79,Faturado
V005227,2024-11-20,C0111,P0163,23,52.62,1210.26,660.79,Faturado
V005228,2024-11-20,C0104,P0242,40,19.45,778.0,367.2,Faturado
V005229,2024-11-20,C0201,P0495,33,448.14,14788.62,6780.84,Faturado
V005230,2024-11-20,C0107,P0383,25,124.36,3109.0,1889.0,Faturado
V005231,2024-11-20,C0123,P0052,36,97.38,3505.68,2127.24,Faturado
V005232,2024-11-20,C0162,P0142,24,80.85,1940.4,1011.6,Faturado
V005233,2024-11-21,C0075,P0461,40,91.43,3657.2,1840.0,Faturado
V005234,2024-11-21,C0198,P0138,43,414.85,17838.55,8928.09,Faturado
V005235,2024-11-21,C0001,P0471,46,90.33,4155.18,2574.62,Faturado
V005236,2024-11-21,C0190,P0466,24,11.98,287.52,142.56,Faturado
V005237,2024-11-21,C0125,P0288,10,149.62,1496.2,706.9,Faturado
V005238,2024-11-21,C0204,P0353,47,247.91,11651.77,5687.0,Faturado
V005239,2024-11-21,C0249,P0164,39,99.82,3892.98,2285.79,Faturado
V005240,2024-11-21,C0038,P0412,39,141.34,5512.26,2636.4,Faturado
V005241,2024-11-21,C0220,P0400,10,249.4,2494.0,1203.0,Faturado
V005242,2024-11-21,C0045,P0016,36,708.55,25507.8,14391.0,Faturado
V005243,2024-11-21,C0186,P0018,25,79.79,1994.75,1090.0,Faturado
V005244,2024-11-21,C0081,P0136,10,152.56,1525.6,865.9,Faturado
V005245,2024-11-21,C0129,P0490,19,86.81,1649.39,848.92,Faturado
V005246,2024-11-21,C0032,P0464,46,140.34,6455.64,3703.0,Faturado
V005247,2024-11-21,C0136,P0247,45,45.23,2035.35,1076.4,Faturado
V005248,2024-11-21,C0118,P0248,15,79.42,1191.3,667.05,Faturado
V005249,2024-11-22,C0205,P0081,29,111.78,3241.62,2081.62,Faturado
V005250,2024-11-22,C0233,P0266,25,13.04,326.0,207.25,Faturado
V005251,2024-11-22,C0219,P0155,38,310.06,11782.28,6809.98,Faturado
V005252,2024-11-22,C0001,P0373,44,127.64,5616.16,2956.8,Faturado
V005253,2024-11-22,C0185,P0233,25,77.95,1948.75,942.5,Faturado
V005254,2024-11-22,C0145,P0399,9,85.95,773.55,483.21,Faturado
V005255,2024-11-22,C0240,P0316,39,68.66,2677.74,1328.34,Faturado
V005256,2024-11-22,C0178,P0236,44,16.02,704.88,387.64,Faturado
V005257,2024-11-22,C0226,P0159,26,131.6,3421.6,1610.44,Faturado
V005258,2024-11-22,C0014,P0405,37,163.73,6058.01,3333.33,Faturado
V005259,2024-11-22,C0246,P0316,16,68.66,1098.56,544.96,Faturado
V005260,2024-11-22,C0247,P0251,37,79.05,2924.85,1620.97,Faturado
V005261,2024-11-22,C0187,P0314,12,230.12,2761.44,1341.24,Faturado
V005262,2024-11-22,C0081,P0425,24,393.62,9446.88,5396.64,Faturado
V005263,2024-11-22,C0003,P0430,26,92.78,2412.28,1545.18,Faturado
V005264,2024-11-22,C0098,P0301,20,615.8,12316.0,6286.2,Faturado
V005265,2024-11-22,C0040,P0380,9,32.5,292.5,170.91,Faturado
V005266,2024-11-22,C0089,P0282,23,60.06,1381.38,875.15,Faturado
V005267,2024-11-22,C0125,P0102,39,21.5,838.5,517.53,Faturado
V005268,2024-11-22,C0194,P0051,29,129.62,3758.98,2140.78,Faturado
V005269,2024-11-22,C0162,P0420,31,12.74,394.94,222.89,Faturado
V005270,2024-11-22,C0218,P0052,19,97.38,1850.22,1122.71,Faturado
V005271,2024-11-22,C0095,P0209,20,69.79,1395.8,708.6,Faturado
V005272,2024-11-22,C0009,P0307,23,54.74,1259.02,604.21,Faturado
V005273,2024-11-22,C0094,P0131,43,36.62,1574.66,812.7,Faturado
V005274,2024-11-22,C0084,P0270,27,29.13,786.51,466.83,Faturado
V005275,2024-11-22,C0021,P0433,30,399.68,11990.4,5687.7,Faturado
V005276,2024-11-23,C0162,P0097,2,535.38,1070.76,694.3,Faturado
V005277,2024-11-23,C0112,P0098,34,16.62,565.08,286.28,Faturado
V005278,2024-11-23,C0075,P0290,29,26.1,756.9,437.32,Faturado
V005279,2024-11-23,C0185,P0356,37,36.92,1366.04,713.73,Faturado
V005280,2024-11-23,C0205,P0227,4,58.98,235.92,132.04,Faturado
V005281,2024-11-23,C0097,P0145,12,34.45,413.4,244.32,Faturado
V005282,2024-11-23,C0121,P0156,26,261.42,6796.92,3364.14,Faturado
V005283,2024-11-23,C0055,P0270,28,29.13,815.64,484.12,Faturado
V005284,2024-11-24,C0181,P0262,4,124.09,496.36,239.88,Faturado
V005285,2024-11-24,C0213,P0011,13,254.05,3302.65,2085.85,Faturado
V005286,2024-11-24,C0213,P0162,18,294.22,5295.96,2804.04,Faturado
V005287,2024-11-24,C0018,P0487,29,100.58,2916.82,1709.84,Faturado
V005288,2024-11-24,C0021,P0468,25,39.41,985.25,486.75,Faturado
V005289,2024-11-24,C0019,P0447,13,10.7,139.1,79.3,Faturado
V005290,2024-11-25,C0097,P0211,17,51.19,870.23,504.9,Faturado
V005291,2024-11-25,C0199,P0305,18,310.94,5596.92,3424.86,Faturado
V005292,2024-11-25,C0201,P0321,27,151.48,4089.96,1888.38,Faturado
V005293,2024-11-25,C0193,P0422,15,413.5,6202.5,3504.6,Faturado
V005294,2024-11-25,C0080,P0339,17,89.61,1523.37,807.67,Faturado
V005295,2024-11-25,C0146,P0436,43,638.38,27450.34,13629.28,Faturado
V005296,2024-11-25,C0054,P0257,5,348.37,1741.85,1011.9,Faturado
V005297,2024-11-25,C0127,P0168,16,48.94,783.04,443.2,Faturado
V005298,2024-11-25,C0175,P0337,15,145.82,2187.3,1266.6,Faturado
V005299,2024-11-25,C0134,P0021,42,410.52,17241.84,10434.06,Faturado
V005300,2024-11-25,C0066,P0086,46,28.75,1322.5,798.1,Faturado
V005301,2024-11-25,C0137,P0015,34,256.63,8725.42,4105.84,Faturado
V005302,2024-11-25,C0196,P0050,48,18.89,906.72,508.32,Faturado
V005303,2024-11-25,C0109,P0487,19,100.58,1911.02,1120.24,Faturado
V005304,2024-11-25,C0023,P0304,8,533.36,4266.88,2493.04,Faturado
V005305,2024-11-25,C0246,P0487,47,100.58,4727.26,2771.12,Faturado
V005306,2024-11-25,C0107,P0416,10,34.97,349.7,159.0,Faturado
V005307,2024-11-25,C0237,P0305,5,310.94,1554.7,951.35,Faturado
V005308,2024-11-25,C0171,P0196,48,118.23,5675.04,3235.68,Faturado
V005309,2024-11-25,C0051,P0364,26,96.74,2515.24,1511.64,Faturado
V005310,2024-11-25,C0072,P0301,22,615.8,13547.6,6914.82,Faturado
V005311,2024-11-25,C0103,P0288,44,149.62,6583.28,3110.36,Faturado
V005312,2024-11-25,C0153,P0388,23,52.85,1215.55,562.35,Faturado
V005313,2024-11-25,C0080,P0245,13,216.9,2819.7,1407.64,Faturado
V005314,2024-11-25,C0163,P0449,9,86.17,775.53,408.96,Faturado
V005315,2024-11-26,C0094,P0108,21,100.92,2119.32,1111.74,Faturado
V005316,2024-11-26,C0168,P0289,31,50.62,1569.22,707.11,Faturado
V005317,2024-11-26,C0215,P0404,48,200.96,9646.08,5095.2,Faturado
V005318,2024-11-26,C0174,P0444,36,18.45,664.2,411.84,Faturado
V005319,2024-11-26,C0216,P0176,48,120.15,5767.2,3679.2,Faturado
V005320,2024-11-26,C0093,P0320,38,28.3,1075.4,619.78,Faturado
V005321,2024-11-26,C0004,P0286,27,76.03,2052.81,1077.03,Faturado
V005322,2024-11-26,C0166,P0364,36,96.74,3482.64,2093.04,Faturado
V005323,2024-11-26,C0063,P0329,48,31.65,1519.2,688.32,Faturado
V005324,2024-11-26,C0029,P0365,23,80.97,1862.31,901.6,Faturado
V005325,2024-11-26,C0019,P0241,21,390.5,8200.5,5024.88,Faturado
V005326,2024-11-26,C0091,P0145,13,34.45,447.85,264.68,Faturado
V005327,2024-11-26,C0029,P0356,37,36.92,1366.04,713.73,Faturado
V005328,2024-11-26,C0248,P0014,47,218.31,10260.57,4916.67,Faturado
V005329,2024-11-26,C0228,P0275,26,113.51,2951.26,1400.88,Faturado
V005330,2024-11-26,C0163,P0071,40,451.32,18052.8,9323.6,Faturado
V005331,2024-11-26,C0116,P0315,7,41.06,287.42,147.28,Faturado
V005332,2024-11-26,C0070,P0195,46,74.22,3414.12,2163.84,Faturado
V005333,2024-11-26,C0123,P0353,39,247.91,9668.49,4719.0,Faturado
V005334,2024-11-26,C0023,P0300,22,89.25,1963.5,984.06,Faturado
V005335,2024-11-26,C0231,P0416,39,34.97,1363.83,620.1,Faturado
V005336,2024-11-26,C0046,P0367,23,63.8,1467.4,784.3,Faturado
V005337,2024-11-26,C0172,P0011,30,254.05,7621.5,4813.5,Faturado
V005338,2024-11-26,C0176,P0106,18,158.89,2860.02,1631.34,Faturado
V005339,2024-11-26,C0180,P0258,42,117.52,4935.84,2596.44,Faturado
V005340,2024-11-26,C0008,P0474,18,114.63,2063.34,1095.48,Faturado
V005341,2024-11-26,C0183,P0381,46,247.0,11362.0,5324.04,Faturado
V005342,2024-11-26,C0066,P0196,10,118.23,1182.3,674.1,Faturado
V005343,2024-11-26,C0205,P0145,39,34.45,1343.55,794.04,Faturado
V005344,2024-11-26,C0168,P0465,30,160.06,4801.8,2769.0,Faturado
V005345,2024-11-26,C0249,P0220,26,350.65,9116.9,4643.86,Faturado
V005346,2024-11-27,C0013,P0046,40,245.23,9809.2,5951.2,Faturado
V005347,2024-11-27,C0024,P0018,44,79.79,3510.76,1918.4,Faturado
V005348,2024-11-27,C0168,P0397,25,291.06,7276.5,3681.5,Faturado
V005349,2024-11-27,C0014,P0153,23,57.91,1331.93,661.02,Faturado
